Site,Date,Expected CPM,Actual CPM,Abnormality,Percentage Drop/Growth
tennisguru,2017-05-02 00:00:00,1.1768617318385721,2.126614987080103,high,80.70219547013079
tennisguru,2017-05-03 00:00:00,1.2452127909707045,2.1770833333333335,high,74.83624880179637
tennisguru,2017-05-11 00:00:00,1.6873093372853543,0.21560879229439367,low,87.22173892303125
tennisguru,2017-05-13 00:00:00,1.740397959795661,0.14402451481103168,low,91.72462171652157
therepublikofmancunia,2017-04-08 00:00:00,0.1808353443454429,1.2750607370205853,high,605.0948704943902
therepublikofmancunia,2017-04-12 00:00:00,0.1459439684504163,0.4652117483109803,high,218.76051696444966
therepublikofmancunia,2017-04-15 00:00:00,0.14580556969775665,0.6256660281830586,high,329.1098272034563
therepublikofmancunia,2017-04-16 00:00:00,0.15176092412585312,0.6072984690144662,high,300.1678775432616
therepublikofmancunia,2017-04-17 00:00:00,0.16089781740019937,0.5568556807302336,high,246.09274987563853
therepublikofmancunia,2017-04-18 00:00:00,0.17325578461207902,0.5714038658358443,high,229.80362942294934
therepublikofmancunia,2017-04-19 00:00:00,0.18882533908529986,0.529387024249768,high,180.35804241856704
therepublikofmancunia,2017-04-20 00:00:00,0.2075469527260348,0.618447502990879,high,197.9795631146844
therepublikofmancunia,2017-04-21 00:00:00,0.22931094962677434,0.7492965294084719,high,226.76003070417013
therepublikofmancunia,2017-04-22 00:00:00,0.25395832115843736,0.7392233084905567,high,191.0805620066201
therepublikofmancunia,2017-04-24 00:00:00,0.3110317379565081,0.6345487424126482,high,104.01414549578148
therepublikofmancunia,2017-04-25 00:00:00,0.34291302817466207,0.7175873536218883,high,109.2622019762943
therepublikofmancunia,2017-04-26 00:00:00,0.37659587059509425,1.6652754904882734,high,342.1916490631765
therepublikofmancunia,2017-04-27 00:00:00,0.41171744637389446,0.6964052232917807,high,69.14639625432625
tigernet,2017-04-01 00:00:00,1.4691110268720495,0.15712044571989503,low,89.30506661198866
tigernet,2017-04-05 00:00:00,1.3516267323262845,0.3609867631364558,low,73.29242204945432
tigernet,2017-04-08 00:00:00,1.2836493647160179,0.0392213889375,low,96.9445403070661
tigernet,2017-04-15 00:00:00,1.1653234326560038,2.0428460892244367,high,75.3029272369804
totalbarca,2017-04-12 00:00:00,0.04313591502727809,0.49519981697260845,high,1047.998869757269
totalbarca,2017-04-13 00:00:00,0.009637258973022145,0.4989719874343945,high,5077.5301341510185
totalbarca,2017-05-19 00:00:00,0.39079005523644245,1.0939403514467185,high,179.93044776557684
totalbarca,2017-05-20 00:00:00,0.3578480212630524,1.1919267815177477,high,233.0818422051768
totalbarca,2017-05-21 00:00:00,0.3205176693895882,1.113609641017488,high,247.44095173857613
totalbarca,2017-05-22 00:00:00,0.2793227537192373,1.162819555,high,316.29961738412976
totalbarca,2017-05-23 00:00:00,0.23484448898300808,1.159491035704698,high,393.72716418676174
totalbarca,2017-05-24 00:00:00,0.1877103681418848,1.2349368005836574,high,557.8948263796514
totalbarca,2017-05-25 00:00:00,0.1385821651197895,1.1020049275449102,high,695.1996756525954
